SNO,Date,Time,ADC_S1,Humidity_pct_S1,Temp_C_S1,Voltage_V_S1,ADC_S2,Humidity_pct_S2,Temp_C_S2,Voltage_V_S2,Running_Time
332,12-11-2025,13:54:35:814704,87,53.53,25.98,2.72,,,,,00:05:31
333,12-11-2025,13:54:36:822692,88,53.51,25.98,2.72,,,,,00:05:32
334,12-11-2025,13:54:37:830687,88,53.52,25.98,2.73,,,,,00:05:33
335,12-11-2025,13:54:38:832692,88,53.53,25.99,2.72,,,,,00:05:34
336,12-11-2025,13:54:39:840687,88,53.52,25.99,2.72,,,,,00:05:35
337,12-11-2025,13:54:40:848692,88,53.54,25.98,2.72,,,,,00:05:37
338,12-11-2025,13:54:41:851673,88,53.53,25.98,2.72,,,,,00:05:38
339,12-11-2025,13:54:42:857689,88,53.55,25.98,2.71,,,,,00:05:39
340,12-11-2025,13:54:43:867690,88,53.56,25.98,2.72,,,,,00:05:40
341,12-11-2025,13:54:44:873688,87,53.56,25.98,2.72,,,,,00:05:41
342,12-11-2025,13:54:45:881691,88,53.56,25.98,2.72,,,,,00:05:42
343,12-11-2025,13:54:46:889690,87,53.6,25.98,2.71,,,,,00:05:43
344,12-11-2025,13:54:47:898691,88,53.62,25.98,2.72,,,,,00:05:44
345,12-11-2025,13:54:48:906689,88,53.64,25.99,2.73,,,,,00:05:45
346,12-11-2025,13:54:49:911672,88,53.66,25.99,2.72,,,,,00:05:46
347,12-11-2025,13:54:50:918692,88,53.66,25.98,2.72,,,,,00:05:47
348,12-11-2025,13:54:51:926688,88,53.66,25.98,2.73,,,,,00:05:48
349,12-11-2025,13:54:52:928702,88,53.67,25.99,2.71,,,,,00:05:49
350,12-11-2025,13:54:53:931679,88,53.68,25.99,2.72,,,,,00:05:50
351,12-11-2025,13:54:54:932687,87,53.67,25.99,2.72,,,,,00:05:51
352,12-11-2025,13:54:55:940692,88,53.68,25.99,2.72,,,,,00:05:52
353,12-11-2025,13:54:56:948690,88,53.67,25.99,2.73,,,,,00:05:53
354,12-11-2025,13:54:57:954692,88,53.67,25.99,2.72,,,,,00:05:54
355,12-11-2025,13:54:58:960710,87,53.66,25.99,2.72,,,,,00:05:55
356,12-11-2025,13:54:59:968692,88,53.64,25.99,2.71,,,,,00:05:56
357,12-11-2025,13:55:00:971673,87,53.64,25.99,2.71,,,,,00:05:57
358,12-11-2025,13:55:01:978687,88,53.6,25.99,2.72,,,,,00:05:58
359,12-11-2025,13:55:02:982693,87,53.59,25.99,2.72,,,,,00:05:59
360,12-11-2025,13:55:03:984686,88,53.56,25.99,2.72,,,,,00:06:00
361,12-11-2025,13:55:04:987673,87,53.53,25.99,2.72,,,,,00:06:01
362,12-11-2025,13:55:05:987691,88,53.52,25.99,2.72,,,,,00:06:02
363,12-11-2025,13:55:06:995675,88,53.52,25.99,2.73,,,,,00:06:03
364,12-11-2025,13:55:08:002675,87,53.52,25.99,2.72,,,,,00:06:04
365,12-11-2025,13:55:09:002675,87,53.55,25.99,2.73,,,,,00:06:05
366,12-11-2025,13:55:10:009675,88,53.55,25.99,2.73,,,,,00:06:06
367,12-11-2025,13:55:11:012686,87,53.57,25.99,2.72,,,,,00:06:07
368,12-11-2025,13:55:12:015732,87,53.57,25.99,2.71,,,,,00:06:08
369,12-11-2025,13:55:13:016690,88,53.57,26.0,2.73,,,,,00:06:09
370,12-11-2025,13:55:14:024675,87,53.57,25.99,2.72,,,,,00:06:10
371,12-11-2025,13:55:15:026686,88,53.55,26.0,2.72,,,,,00:06:11
372,12-11-2025,13:55:16:029673,87,53.56,26.0,2.72,,,,,00:06:12
373,12-11-2025,13:55:17:035689,87,53.55,26.0,2.73,,,,,00:06:13
374,12-11-2025,13:55:18:044691,87,53.57,26.0,2.72,,,,,00:06:14
375,12-11-2025,13:55:19:049673,87,53.55,26.0,2.72,,,,,00:06:15
376,12-11-2025,13:55:20:053860,87,53.56,26.0,2.71,,,,,00:06:16
377,12-11-2025,13:55:21:061675,88,53.56,26.0,2.72,,,,,00:06:17
378,12-11-2025,13:55:22:068675,87,53.56,26.0,2.71,,,,,00:06:18
379,12-11-2025,13:55:23:075675,87,53.54,26.0,2.73,,,,,00:06:19
380,12-11-2025,13:55:24:083675,88,53.53,26.0,2.72,,,,,00:06:20
381,12-11-2025,13:55:25:090687,87,53.53,26.0,2.72,,,,,00:06:21
382,12-11-2025,13:55:26:098693,87,53.52,26.0,2.72,,,,,00:06:22
383,12-11-2025,13:55:27:101672,87,53.51,26.0,2.73,,,,,00:06:23
384,12-11-2025,13:55:28:104675,87,53.5,26.0,2.72,,,,,00:06:24
385,12-11-2025,13:55:29:107688,88,53.49,26.0,2.72,,,,,00:06:25
386,12-11-2025,13:55:30:113692,88,53.49,26.0,2.71,,,,,00:06:26
387,12-11-2025,13:55:31:115687,88,53.48,26.0,2.72,,,,,00:06:27
388,12-11-2025,13:55:32:123692,87,53.48,26.0,2.72,,,,,00:06:28
389,12-11-2025,13:55:33:128688,87,53.48,26.0,2.71,,,,,00:06:29
390,12-11-2025,13:55:34:135692,87,53.47,26.0,2.72,,,,,00:06:30
391,12-11-2025,13:55:35:142688,87,53.48,26.0,2.72,,,,,00:06:31
392,12-11-2025,13:55:36:145693,88,53.46,26.0,2.74,,,,,00:06:32
393,12-11-2025,13:55:37:146688,87,53.46,26.0,2.72,,,,,00:06:33
394,12-11-2025,13:55:38:153692,88,53.46,26.0,2.72,,,,,00:06:34
395,12-11-2025,13:55:39:162687,88,53.46,26.0,2.72,,,,,00:06:35
396,12-11-2025,13:55:40:169693,87,53.46,26.0,2.72,,,,,00:06:36
397,12-11-2025,13:55:41:176688,88,53.48,26.0,2.72,,,,,00:06:37
398,12-11-2025,13:55:42:183693,87,53.47,26.0,2.73,,,,,00:06:38
399,12-11-2025,13:55:43:185675,87,53.48,26.01,2.72,,,,,00:06:39
400,12-11-2025,13:55:44:192675,88,53.49,26.01,2.72,,,,,00:06:40
401,12-11-2025,13:55:45:199675,88,53.5,26.01,2.71,,,,,00:06:41
402,12-11-2025,13:55:46:206675,87,53.49,26.01,2.72,,,,,00:06:42
403,12-11-2025,13:55:47:213675,87,53.51,26.01,2.72,,,,,00:06:43
404,12-11-2025,13:55:48:218829,87,53.5,26.01,2.72,,,,,00:06:44
405,12-11-2025,13:55:49:228691,87,53.5,26.01,2.72,,,,,00:06:45
406,12-11-2025,13:55:50:236687,88,53.49,26.01,2.73,,,,,00:06:46
407,12-11-2025,13:55:51:242692,88,53.5,26.01,2.72,,,,,00:06:47
408,12-11-2025,13:55:52:242688,87,53.48,26.01,2.73,,,,,00:06:48
409,12-11-2025,13:55:53:246693,87,53.48,26.01,2.73,,,,,00:06:49
410,12-11-2025,13:55:54:250716,88,53.48,26.01,2.72,,,,,00:06:50
411,12-11-2025,13:55:55:250693,88,53.48,26.01,2.72,,,,,00:06:51
412,12-11-2025,13:55:56:253672,87,53.48,26.01,2.73,,,,,00:06:52
413,12-11-2025,13:55:57:255675,87,53.48,26.01,2.72,,,,,00:06:53
414,12-11-2025,13:55:58:260688,87,53.48,26.01,2.72,,,,,00:06:54
415,12-11-2025,13:55:59:270692,87,53.47,26.01,2.71,,,,,00:06:55
416,12-11-2025,13:56:00:278688,88,53.47,26.01,2.73,,,,,00:06:56
417,12-11-2025,13:56:01:286693,87,53.47,26.01,2.72,,,,,00:06:57
418,12-11-2025,13:56:02:294687,87,53.46,26.01,2.72,,,,,00:06:58
419,12-11-2025,13:56:03:298693,87,53.45,26.01,2.72,,,,,00:06:59
420,12-11-2025,13:56:04:306687,87,53.46,26.0,2.72,,,,,00:07:00
421,12-11-2025,13:56:05:314846,87,53.48,26.01,2.72,,,,,00:07:01
422,12-11-2025,13:56:06:322687,87,53.47,26.01,2.71,,,,,00:07:02
423,12-11-2025,13:56:07:330692,88,53.48,26.01,2.72,,,,,00:07:03
424,12-11-2025,13:56:08:340688,88,53.48,26.01,2.71,,,,,00:07:04
425,12-11-2025,13:56:09:348692,87,53.5,26.01,2.72,,,,,00:07:05
426,12-11-2025,13:56:10:356687,87,53.5,26.01,2.73,,,,,00:07:06
427,12-11-2025,13:56:11:364693,88,53.52,26.01,2.72,,,,,00:07:07
428,12-11-2025,13:56:12:372687,87,53.52,26.01,2.72,,,,,00:07:08
429,12-11-2025,13:56:13:380692,88,53.52,26.01,2.72,,,,,00:07:09
430,12-11-2025,13:56:14:388770,87,53.52,26.01,2.72,,,,,00:07:10
431,12-11-2025,13:56:15:396692,87,53.52,26.01,2.72,,,,,00:07:11
432,12-11-2025,13:56:16:404687,87,53.52,26.01,2.73,,,,,00:07:12
433,12-11-2025,13:56:17:412702,88,53.5,26.01,2.72,,,,,00:07:13
434,12-11-2025,13:56:18:422760,87,53.5,26.01,2.72,,,,,00:07:14
435,12-11-2025,13:56:19:430692,87,53.49,26.01,2.73,,,,,00:07:15
436,12-11-2025,13:56:20:438687,87,53.48,26.01,2.72,,,,,00:07:16
437,12-11-2025,13:56:21:446693,87,53.48,26.01,2.72,,,,,00:07:17
438,12-11-2025,13:56:22:454675,87,53.48,26.01,2.72,,,,,00:07:18
439,12-11-2025,13:56:23:462676,88,53.47,26.01,2.72,,,,,00:07:19
440,12-11-2025,13:56:24:469675,88,53.47,26.01,2.73,,,,,00:07:20
441,12-11-2025,13:56:25:477676,87,53.45,26.01,2.73,,,,,00:07:21
442,12-11-2025,13:56:26:484675,87,53.44,26.01,2.73,,,,,00:07:22
443,12-11-2025,13:56:27:494685,87,53.43,26.01,2.72,,,,,00:07:23
444,12-11-2025,13:56:28:504692,87,53.44,26.01,2.72,,,,,00:07:24
445,12-11-2025,13:56:29:512686,87,53.44,26.01,2.73,,,,,00:07:25
446,12-11-2025,13:56:30:520691,87,53.43,26.01,2.73,,,,,00:07:26
447,12-11-2025,13:56:31:528783,87,53.41,26.01,2.72,,,,,00:07:27
448,12-11-2025,13:56:32:536703,87,53.4,26.01,2.72,,,,,00:07:28
449,12-11-2025,13:56:33:544686,87,53.41,26.01,2.71,,,,,00:07:29
450,12-11-2025,13:56:34:552691,87,53.42,26.01,2.71,,,,,00:07:30
451,12-11-2025,13:56:35:560687,87,53.43,26.01,2.72,,,,,00:07:31
452,12-11-2025,13:56:36:568692,87,53.44,26.01,2.72,,,,,00:07:32
453,12-11-2025,13:56:37:576688,87,53.45,26.01,2.72,,,,,00:07:33
454,12-11-2025,13:56:38:586692,87,53.45,26.01,2.72,,,,,00:07:34
455,12-11-2025,13:56:39:594686,87,53.45,26.01,2.73,,,,,00:07:35
456,12-11-2025,13:56:40:603691,87,53.46,26.01,2.71,,,,,00:07:36
457,12-11-2025,13:56:41:611686,88,53.46,26.01,2.72,,,,,00:07:37
458,12-11-2025,13:56:42:619691,88,53.46,26.01,2.71,,,,,00:07:38
459,12-11-2025,13:56:43:627686,88,53.48,26.01,2.72,,,,,00:07:39
460,12-11-2025,13:56:44:635699,87,53.47,26.01,2.73,,,,,00:07:40
461,12-11-2025,13:56:45:643675,88,53.48,26.01,2.72,,,,,00:07:41
462,12-11-2025,13:56:46:650673,87,53.47,26.01,2.72,,,,,00:07:42
463,12-11-2025,13:56:47:657673,87,53.45,26.01,2.72,,,,,00:07:43
464,12-11-2025,13:56:48:666675,88,53.45,26.01,2.72,,,,,00:07:44
465,12-11-2025,13:56:49:672687,87,53.45,26.01,2.72,,,,,00:07:45
466,12-11-2025,13:56:50:679688,87,53.43,26.01,2.72,,,,,00:07:46
467,12-11-2025,13:56:51:686688,87,53.42,26.01,2.72,,,,,00:07:47
468,12-11-2025,13:56:52:694688,87,53.41,26.01,2.72,,,,,00:07:48
469,12-11-2025,13:56:53:701688,87,53.39,26.01,2.73,,,,,00:07:49
470,12-11-2025,13:56:54:702687,87,53.39,26.01,2.72,,,,,00:07:50
471,12-11-2025,13:56:55:709691,87,53.4,26.01,2.71,,,,,00:07:51
472,12-11-2025,13:56:56:717705,87,53.38,26.02,2.71,,,,,00:07:52
473,12-11-2025,13:56:57:724691,87,53.39,26.01,2.71,,,,,00:07:53
474,12-11-2025,13:56:58:728675,87,53.38,26.02,2.72,,,,,00:07:54
475,12-11-2025,13:56:59:735686,87,53.38,26.02,2.72,,,,,00:07:55
476,12-11-2025,13:57:00:742693,87,53.38,26.01,2.72,,,,,00:07:56
477,12-11-2025,13:57:01:749686,87,53.37,26.01,2.72,,,,,00:07:57
478,12-11-2025,13:57:02:750690,87,53.35,26.01,2.72,,,,,00:07:58
479,12-11-2025,13:57:03:758687,86,53.34,26.01,2.72,,,,,00:07:59
480,12-11-2025,13:57:04:765692,86,53.3,26.01,2.72,,,,,00:08:00
481,12-11-2025,13:57:05:772688,86,53.26,26.01,2.71,,,,,00:08:01
482,12-11-2025,13:57:06:779692,86,53.2,26.01,2.71,,,,,00:08:02
483,12-11-2025,13:57:07:783688,86,53.19,26.0,2.7,,,,,00:08:03
484,12-11-2025,13:57:08:791693,85,53.17,26.0,2.71,,,,,00:08:04
485,12-11-2025,13:57:09:794669,86,53.16,26.0,2.71,,,,,00:08:05
486,12-11-2025,13:57:10:794686,86,53.15,26.0,2.72,,,,,00:08:06
487,12-11-2025,13:57:11:802691,85,53.17,25.99,2.73,,,,,00:08:07
488,12-11-2025,13:57:12:811687,85,53.19,25.99,2.72,,,,,00:08:08
489,12-11-2025,13:57:13:819691,86,53.18,25.98,2.72,,,,,00:08:09
490,12-11-2025,13:57:14:827688,85,53.18,25.98,2.72,,,,,00:08:10
491,12-11-2025,13:57:15:835691,85,53.17,25.98,2.71,,,,,00:08:11
492,12-11-2025,13:57:16:843688,85,53.18,25.98,2.73,,,,,00:08:13
493,12-11-2025,13:57:17:843692,86,53.18,25.98,2.72,,,,,00:08:14
494,12-11-2025,13:57:18:851690,85,53.19,25.97,2.71,,,,,00:08:15
495,12-11-2025,13:57:19:859703,86,53.19,25.97,2.72,,,,,00:08:16
496,12-11-2025,13:57:20:867687,86,53.21,25.97,2.72,,,,,00:08:17
497,12-11-2025,13:57:21:875691,85,53.18,25.97,2.72,,,,,00:08:18
498,12-11-2025,13:57:22:883688,85,53.19,25.97,2.72,,,,,00:08:19
499,12-11-2025,13:57:23:891690,86,53.18,25.96,2.73,,,,,00:08:20
500,12-11-2025,13:57:24:899687,85,53.18,25.96,2.71,,,,,00:08:21
501,12-11-2025,13:57:25:907692,86,53.17,25.96,2.72,,,,,00:08:22
502,12-11-2025,13:57:26:915688,86,53.18,25.96,2.72,,,,,00:08:23
503,12-11-2025,13:57:27:925692,86,53.19,25.96,2.73,,,,,00:08:24
504,12-11-2025,13:57:28:933688,86,53.21,25.96,2.72,,,,,00:08:25
505,12-11-2025,13:57:29:941691,86,53.21,25.96,2.72,,,,,00:08:26
506,12-11-2025,13:57:30:949689,86,53.22,25.97,2.72,,,,,00:08:27
507,12-11-2025,13:57:31:957691,86,53.21,25.97,2.72,,,,,00:08:28
508,12-11-2025,13:57:32:965689,86,53.25,25.97,2.72,,,,,00:08:29
509,12-11-2025,13:57:33:971692,86,53.26,25.97,2.72,,,,,00:08:30
510,12-11-2025,13:57:34:979689,87,53.27,25.97,2.72,,,,,00:08:31
511,12-11-2025,13:57:35:987692,86,53.28,25.96,2.73,,,,,00:08:32
512,12-11-2025,13:57:36:995694,86,53.3,25.97,2.72,,,,,00:08:33
513,12-11-2025,13:57:38:003692,86,53.34,25.97,2.72,,,,,00:08:34
514,12-11-2025,13:57:39:011688,87,53.34,25.97,2.72,,,,,00:08:35
515,12-11-2025,13:57:40:019691,87,53.37,25.97,2.72,,,,,00:08:36
516,12-11-2025,13:57:41:027689,86,53.36,25.97,2.72,,,,,00:08:37
517,12-11-2025,13:57:42:035692,86,53.36,25.96,2.72,,,,,00:08:38
518,12-11-2025,13:57:43:043690,86,53.35,25.96,2.71,,,,,00:08:39
519,12-11-2025,13:57:44:051691,86,53.32,25.96,2.73,,,,,00:08:40
520,12-11-2025,13:57:45:057689,85,53.3,25.95,2.7,,,,,00:08:41
521,12-11-2025,13:57:46:058691,86,53.28,25.95,2.73,,,,,00:08:42
522,12-11-2025,13:57:47:066688,86,53.26,25.95,2.71,,,,,00:08:43
523,12-11-2025,13:57:48:076691,86,53.24,25.95,2.72,,,,,00:08:44
524,12-11-2025,13:57:49:084690,86,53.24,25.95,2.72,,,,,00:08:45
525,12-11-2025,13:57:50:092691,86,53.24,25.95,2.72,,,,,00:08:46
526,12-11-2025,13:57:51:100689,86,53.22,25.95,2.72,,,,,00:08:47
527,12-11-2025,13:57:52:108691,85,53.21,25.94,2.72,,,,,00:08:48
528,12-11-2025,13:57:53:116688,85,53.2,25.94,2.72,,,,,00:08:49
529,12-11-2025,13:57:54:124691,85,53.2,25.94,2.72,,,,,00:08:50
530,12-11-2025,13:57:55:132689,85,53.19,25.94,2.72,,,,,00:08:51
531,12-11-2025,13:57:56:140692,85,53.2,25.94,2.72,,,,,00:08:52
532,12-11-2025,13:57:57:148690,85,53.18,25.93,2.72,,,,,00:08:53
533,12-11-2025,13:57:58:158856,85,53.18,25.93,2.73,,,,,00:08:54
534,12-11-2025,13:57:59:166690,86,53.21,25.93,2.72,,,,,00:08:55
535,12-11-2025,13:58:00:174691,86,53.22,25.93,2.72,,,,,00:08:56
536,12-11-2025,13:58:01:182689,85,53.22,25.93,2.73,,,,,00:08:57
537,12-11-2025,13:58:02:187692,86,53.25,25.93,2.71,,,,,00:08:58
538,12-11-2025,13:58:03:190688,85,53.25,25.93,2.72,,,,,00:08:59
539,12-11-2025,13:58:04:198691,85,53.24,25.93,2.71,,,,,00:09:00
540,12-11-2025,13:58:05:206688,86,53.25,25.93,2.72,,,,,00:09:01
541,12-11-2025,13:58:06:214692,85,53.25,25.93,2.72,,,,,00:09:02
542,12-11-2025,13:58:07:222689,85,53.27,25.93,2.72,,,,,00:09:03
543,12-11-2025,13:58:08:232691,86,53.27,25.93,2.72,,,,,00:09:04
544,12-11-2025,13:58:09:239690,86,53.31,25.93,2.72,,,,,00:09:05
545,12-11-2025,13:58:10:246696,86,53.31,25.93,2.72,,,,,00:09:06
546,12-11-2025,13:58:11:253688,86,53.35,25.93,2.72,,,,,00:09:07
547,12-11-2025,13:58:12:261690,86,53.37,25.93,2.72,,,,,00:09:08
548,12-11-2025,13:58:13:269687,86,53.36,25.93,2.7,,,,,00:09:09
549,12-11-2025,13:58:14:276690,86,53.37,25.93,2.72,,,,,00:09:10
550,12-11-2025,13:58:15:283688,86,53.34,25.93,2.72,,,,,00:09:11
551,12-11-2025,13:58:16:290691,86,53.34,25.93,2.72,,,,,00:09:12
552,12-11-2025,13:58:17:299689,86,53.31,25.93,2.72,,,,,00:09:13
553,12-11-2025,13:58:18:303675,86,53.33,25.93,2.73,,,,,00:09:14
554,12-11-2025,13:58:19:310675,86,53.35,25.93,2.73,,,,,00:09:15
555,12-11-2025,13:58:20:317672,86,53.36,25.93,2.73,,,,,00:09:16
556,12-11-2025,13:58:21:324673,86,53.38,25.93,2.72,,,,,00:09:17
557,12-11-2025,13:58:22:331672,86,53.37,25.93,2.72,,,,,00:09:18
558,12-11-2025,13:58:23:335688,86,53.41,25.93,2.71,,,,,00:09:19
559,12-11-2025,13:58:24:340690,86,53.39,25.93,2.72,,,,,00:09:20
560,12-11-2025,13:58:25:343689,86,53.38,25.93,2.73,,,,,00:09:21
561,12-11-2025,13:58:26:347690,86,53.37,25.93,2.72,,,,,00:09:22
562,12-11-2025,13:58:27:357690,86,53.39,25.93,2.72,,,,,00:09:23
563,12-11-2025,13:58:28:365690,86,53.35,25.94,2.72,,,,,00:09:24
564,12-11-2025,13:58:29:373690,86,53.36,25.94,2.72,,,,,00:09:25
565,12-11-2025,13:58:30:381688,86,53.36,25.94,2.72,,,,,00:09:26
566,12-11-2025,13:58:31:389688,86,53.36,25.93,2.72,,,,,00:09:27
567,12-11-2025,13:58:32:397688,86,53.33,25.93,2.72,,,,,00:09:28
568,12-11-2025,13:58:33:405689,85,53.31,25.93,2.72,,,,,00:09:29
569,12-11-2025,13:58:34:413746,85,53.29,25.93,2.72,,,,,00:09:30
570,12-11-2025,13:58:35:421688,86,53.27,25.92,2.72,,,,,00:09:31
571,12-11-2025,13:58:36:429693,85,53.27,25.92,2.73,,,,,00:09:32
572,12-11-2025,13:58:37:439690,85,53.24,25.91,2.73,,,,,00:09:33
573,12-11-2025,13:58:38:447690,85,53.24,25.91,2.72,,,,,00:09:34
574,12-11-2025,13:58:39:455690,85,53.23,25.91,2.72,,,,,00:09:35
575,12-11-2025,13:58:40:463688,85,53.24,25.91,2.72,,,,,00:09:36
576,12-11-2025,13:58:41:471688,85,53.24,25.9,2.72,,,,,00:09:37
577,12-11-2025,13:58:42:479688,85,53.24,25.9,2.72,,,,,00:09:38
578,12-11-2025,13:58:43:484690,85,53.25,25.9,2.73,,,,,00:09:39
579,12-11-2025,13:58:44:492688,85,53.25,25.9,2.72,,,,,00:09:40
580,12-11-2025,13:58:45:500688,85,53.25,25.9,2.73,,,,,00:09:41
581,12-11-2025,13:58:46:509690,85,53.25,25.9,2.7,,,,,00:09:42
582,12-11-2025,13:58:47:519697,85,53.25,25.9,2.72,,,,,00:09:43
583,12-11-2025,13:58:48:527690,85,53.25,25.9,2.72,,,,,00:09:44
584,12-11-2025,13:58:49:535690,85,53.28,25.9,2.72,,,,,00:09:45
585,12-11-2025,13:58:50:543688,85,53.3,25.9,2.71,,,,,00:09:46
586,12-11-2025,13:58:51:552688,85,53.32,25.9,2.72,,,,,00:09:47
587,12-11-2025,13:58:52:560689,85,53.31,25.9,2.72,,,,,00:09:48
588,12-11-2025,13:58:53:568720,86,53.32,25.9,2.73,,,,,00:09:49
589,12-11-2025,13:58:54:576688,86,53.33,25.91,2.72,,,,,00:09:50
590,12-11-2025,13:58:55:584688,86,53.35,25.91,2.72,,,,,00:09:51
591,12-11-2025,13:58:56:592690,86,53.39,25.91,2.72,,,,,00:09:52
592,12-11-2025,13:58:57:602690,86,53.39,25.91,2.73,,,,,00:09:53
593,12-11-2025,13:58:58:610690,86,53.38,25.91,2.72,,,,,00:09:54
594,12-11-2025,13:58:59:618690,87,53.39,25.91,2.73,,,,,00:09:55
595,12-11-2025,13:59:00:626688,86,53.38,25.91,2.73,,,,,00:09:56
596,12-11-2025,13:59:01:634688,86,53.36,25.91,2.72,,,,,00:09:57
597,12-11-2025,13:59:02:643688,86,53.37,25.91,2.72,,,,,00:09:58
598,12-11-2025,13:59:03:647668,86,53.39,25.91,2.72,,,,,00:09:59
599,12-11-2025,13:59:04:654690,86,53.39,25.91,2.72,,,,,00:10:00
600,12-11-2025,13:59:05:662687,86,53.41,25.91,2.72,,,,,00:10:01
601,12-11-2025,13:59:06:670691,86,53.41,25.91,2.71,,,,,00:10:02
602,12-11-2025,13:59:07:671690,86,53.41,25.91,2.72,,,,,00:10:03
603,12-11-2025,13:59:08:679691,86,53.4,25.92,2.72,,,,,00:10:04
604,12-11-2025,13:59:09:687690,86,53.41,25.92,2.72,,,,,00:10:05
605,12-11-2025,13:59:10:687690,86,53.41,25.91,2.7,,,,,00:10:06
606,12-11-2025,13:59:11:695690,86,53.41,25.92,2.71,,,,,00:10:07
607,12-11-2025,13:59:12:703704,86,53.41,25.92,2.71,,,,,00:10:08
608,12-11-2025,13:59:13:711690,86,53.4,25.92,2.73,,,,,00:10:09
609,12-11-2025,13:59:14:714674,85,53.41,25.92,2.71,,,,,00:10:10
610,12-11-2025,13:59:15:721690,86,53.4,25.92,2.73,,,,,00:10:11
611,12-11-2025,13:59:16:727691,86,53.41,25.92,2.72,,,,,00:10:12
612,12-11-2025,13:59:17:735690,86,53.41,25.91,2.72,,,,,00:10:13
613,12-11-2025,13:59:18:737689,85,53.39,25.91,2.71,,,,,00:10:14
614,12-11-2025,13:59:19:745691,85,53.37,25.91,2.72,,,,,00:10:15
615,12-11-2025,13:59:20:753691,85,53.35,25.91,2.72,,,,,00:10:16
616,12-11-2025,13:59:21:761690,85,53.34,25.91,2.7,,,,,00:10:17
617,12-11-2025,13:59:22:769689,85,53.32,25.91,2.7,,,,,00:10:18
618,12-11-2025,13:59:23:772669,85,53.3,25.91,2.7,,,,,00:10:19
619,12-11-2025,13:59:24:784718,85,53.29,25.9,2.71,,,,,00:10:20
620,12-11-2025,13:59:25:792691,85,53.3,25.9,2.71,,,,,00:10:21
621,12-11-2025,13:59:26:797672,85,53.28,25.9,2.7,,,,,00:10:22
622,12-11-2025,13:59:27:798688,85,53.27,25.9,2.73,,,,,00:10:23
623,12-11-2025,13:59:28:805691,85,53.26,25.9,2.72,,,,,00:10:24
624,12-11-2025,13:59:29:812691,85,53.26,25.9,2.72,,,,,00:10:25
625,12-11-2025,13:59:30:819690,85,53.24,25.9,2.72,,,,,00:10:26
626,12-11-2025,13:59:31:824690,85,53.23,25.9,2.72,,,,,00:10:27
627,12-11-2025,13:59:32:831691,85,53.23,25.9,2.72,,,,,00:10:28
628,12-11-2025,13:59:33:838691,85,53.23,25.9,2.7,,,,,00:10:29
629,12-11-2025,13:59:34:845691,85,53.22,25.9,2.73,,,,,00:10:31
630,12-11-2025,13:59:35:852690,86,53.22,25.91,2.72,,,,,00:10:32
631,12-11-2025,13:59:36:860693,86,53.22,25.91,2.72,,,,,00:10:33
632,12-11-2025,13:59:37:870689,86,53.21,25.91,2.71,,,,,00:10:34
633,12-11-2025,13:59:38:880691,85,53.2,25.91,2.73,,,,,00:10:35
634,12-11-2025,13:59:39:890690,86,53.19,25.91,2.72,,,,,00:10:36
635,12-11-2025,13:59:40:900690,86,53.22,25.91,2.72,,,,,00:10:37
636,12-11-2025,13:59:41:905670,86,53.22,25.91,2.72,,,,,00:10:38
637,12-11-2025,13:59:42:908690,86,53.23,25.92,2.72,,,,,00:10:39
638,12-11-2025,13:59:43:913675,86,53.25,25.92,2.72,,,,,00:10:40
639,12-11-2025,13:59:44:923687,85,53.23,25.91,2.7,,,,,00:10:41
640,12-11-2025,13:59:45:927697,86,53.23,25.91,2.72,,,,,00:10:42
641,12-11-2025,13:59:46:929706,86,53.23,25.91,2.71,,,,,00:10:43
642,12-11-2025,13:59:47:934818,85,53.21,25.91,2.71,,,,,00:10:44
643,12-11-2025,13:59:48:938690,86,53.25,25.91,2.72,,,,,00:10:45
644,12-11-2025,13:59:49:948689,86,53.25,25.91,2.72,,,,,00:10:46
645,12-11-2025,13:59:50:948688,86,53.25,25.92,2.7,,,,,00:10:47
646,12-11-2025,13:59:51:958688,86,53.28,25.92,2.71,,,,,00:10:48
647,12-11-2025,13:59:52:966688,86,53.29,25.92,2.72,,,,,00:10:49
648,12-11-2025,13:59:53:976688,86,53.29,25.92,2.72,,,,,00:10:50
649,12-11-2025,13:59:54:981669,85,53.29,25.92,2.72,,,,,00:10:51
650,12-11-2025,13:59:55:987669,86,53.27,25.92,2.72,,,,,00:10:52
651,12-11-2025,13:59:56:994672,85,53.26,25.92,2.71,,,,,00:10:53
652,12-11-2025,13:59:57:999670,85,53.26,25.92,2.72,,,,,00:10:54
653,12-11-2025,13:59:59:004720,85,53.23,25.91,2.71,,,,,00:10:55
654,12-11-2025,14:00:00:009669,85,53.22,25.91,2.72,,,,,00:10:56
655,12-11-2025,14:00:01:014669,85,53.21,25.91,2.71,,,,,00:10:57
656,12-11-2025,14:00:02:019668,85,53.2,25.91,2.71,,,,,00:10:58
657,12-11-2025,14:00:03:024669,85,53.17,25.9,2.72,,,,,00:10:59
658,12-11-2025,14:00:04:028688,85,53.17,25.9,2.72,,,,,00:11:00
659,12-11-2025,14:00:05:038713,85,53.15,25.9,2.72,,,,,00:11:01
660,12-11-2025,14:00:06:048687,85,53.15,25.89,2.7,,,,,00:11:02
661,12-11-2025,14:00:07:055688,85,53.14,25.89,2.72,,,,,00:11:03
662,12-11-2025,14:00:08:065690,85,53.09,25.88,2.71,,,,,00:11:04
